artwork	desc
http://lod.sztaki.hu/data/item/15342	"['A Végzés a ""mi ketten"" sorozat záróakkordjának tekinthető. Az otthon harmóniája megbomlott, jól tükrözi ezt a formaarányok feszültsége. A reneszánsz óta divatos átlós kompozíciót a festő merész képkivágással ötvözi. Az egymás mögött feltárt képrétegek bravúros technikai tudásról, tudatos szerkesztésről vallanak. Szobabelsejéből az ablakléc kékes-rózsaszínes sávjai vezetik szemünket a ""szabadba"". Ezt azonban zárja a tűzfal, melyet mégis új réteggel gazdagít a rávetülő árnyékok jóvoltából. Mint legtöbbször, ez alkalommal is különös szerephez jutnak a szimbólumai, alig találunk jelentéstartalom nélküli elemet a képen. Asszociációsorokat indít meg a lopakodó macska árnyéka, a megvágott kenyérdarab, a rózsaszíneskék égháttér előtt gondtalanul éneklő madár. A Végzés tanulmányozása egyéb szempontból is lényeges. Erre az időszakra már kialakult Derkovits sajátos kompozíciós módszere, szerkesztő elve, amely a megértést tartalmi téren tökéletesen képes támogatni. Színvilága azonban csak most, 1930 körül teljesedik ki. Rózsaszínes, lilás-kékes színharmóniája a Gresham mestereivel rokonítja. Azonban míg azoknál a színek a ""tiszta művészet"" gondtalan derűjét sugározzák, Derkovitsnál még e visszafogott színvilág is képes a polarizációra . Ami jó és pozitív a képen, az meleg színekben jelenik meg: ezek az arcok, a kenyér, az épület. A kellemetlen, a rossz az hideg színű.', '""The Verdict"" can be looked upon as the finishing part of the series ""The Two of Us"". The harmony of home has been disrupted, the tension between proportions of form reflect it very well. The diagonal composition fashionable since renaissance is combined with a daring selection. Layers of pictures behind one another indicate brilliant skills and a deliberate composition. The eyes are drawn to bluish-pink lines of the window pane ""outdoors"". The partition wall closes it down which receives a new layer as a result of shadows. Symbols play a peculiar role this time again, there is hardly an element on the picture without any content. The shadow of the cat, a piece of bread, a bird singing and the pinkish-blue sky in the background lead to all sorts of associations. Studying order may be important for other reasons, too. Derkovits developed  a peculiar method of composition which is capable of supporting understanding. The range of his colours became complete only around 1930. His shades of blue linked him with the masters of Gresham. While colours indicated the cloudless joy of ""pure art"", even these subdued colours were capable of polarization. What is positive in the picture appears in warm colours: this being faces, bread  and the building. Unpleasant and negative things are portrayed in cold colours.']"
http://lod.sztaki.hu/data/item/16050	['Izsó was commissioned for the statue of Dugonics in Szeged without competition in 1870. After signing the contract he executed two studies reflecting two different approaches to represent Dugonics. It was planned to unveil the statue in 1876, but due to the early death of the artist the statue was completed by Adolf Huszár.']
http://lod.sztaki.hu/data/item/15271	"['After applying the principles of Cézanne and Matisse, the decorative plainness and the tense expressivity of the Bergen period, Czóbel had created a hardly changing, typical style of his own by the early 1920s. Instead of form divided and interpreted with contours, Czóbel tried to find softer and less formal solutions. This is what gives his pictures a kind of lyric and personal touch. The canvass is treated without any ""discrimination"", there is no such thing as emphasized or not emphasized. Clear and lively colours still dominate the picture of his Les Fauves period. He retains space but he mixes it with plane-like portrayal, as a result his objects often lose balance. The picture in the picture, a typical element of studios, a portrait of the painter, provides for deeper space,  which is not typical of Czóbel.']"
http://lod.sztaki.hu/data/item/17846	['The statues, executed in rather archaic style, are located on the triumphal arch of the Roman Catholic Parish Church at Városmajor, one of the districts of Budapest.']
http://lod.sztaki.hu/data/item/18405	"['This painting, the date of origin of which can only be guessed, is to our knowledge Szinyei\'s only winter landscape. The angle at which the horizon is declining is almost identical to that found in ""Picnic in May"" (1873) and in ""Poppies in the Field"" (1896) as well as in several other works. The edition of the scene is also familiar: Szinyei selected from the views offered by Nature in such a way that they fit into his favourite compositional variations. In this instance, the painter was inspired by the infinite simplicity and the fine lilac hues of the snow-covered land. The pinkish-grayish lilac colours of the clouds are reflected on the snow. In this way the transparent and ethereal colours bring life to the basically monochrome character of the winter landscape.']"
http://lod.sztaki.hu/data/item/19185	['The relief depicting the Last Judgment is on the tympanum of the north portal. From the characterstic signs of the Swabish Parler-style it is supposed that the relief was executed by the same master who carved the Mount of Olives scene on the west portal.']
http://lod.sztaki.hu/data/item/15186	['The incription at bottom left is a later (1902) dedication by the artist to the Parliament.']
http://lod.sztaki.hu/data/item/15510	['The four times life-size head can be found in two contemporary plaster and one later bronze versions in the Hungarian National Gallery.']
http://lod.sztaki.hu/data/item/15710	['This is a characteristic example of the late summarizing style of Ferenczy.']
http://lod.sztaki.hu/data/item/18253	"[""From about the middle of the eighteenth century it became customary to embellish pulpits with more and more sculptural work. This included relief compositions as well in which the subject was the preaching of the Gospel. This gilded wooden relief of St. Peter preaching, together with its counterpart known as St. Paul's Sermon in Athens, were two such reliefs which at one time decorated the front of a pulpit. Their place of origin is not known. They show some relationship to similar works by Lajos Gode, one of Donner's most prolific pupils, in particular to the reliefs in the Jesuit church in Pozsony which, in spite of rococo enrichments, follow in essentials Donner's classical style.\n\nThe figures of apostles created by Gode may have served as models for the long-faced standing or recumbent provincial men and women in this relief. The way in which the artist tries to suggest space is, however, much more primitive than in Lajos Gode's works. Against a background closed by a window and a curtain, the figures are arranged in two planes in a relatively small space indicated by the illusory perspective produced by the flagstones and platform. St. Peter, a key hanging from his waist, arms outstretched as he preaches, is the central figure of the composition; the figures forming the congregation, worked as if they had been applied separately, fall into two groups. The rather simple technique of embossing, with ample use of curtains, clouds and steps to suggest space, is familiar from the works of sculptors active in the mining towns of Upper Hungary. The same means had been employed for example by Martin Vogerl for the execution of the reliefs on the base of the Immaculata monument in Nyitra, and also for the series of reliefs on the column of the Holy Trinity which he created jointly with Stanetti in Körmöcbánya. Many of Stanetti's sculptures in the round are directly analogous with the figures in the relief and since there is evidence that he undertook also the decoration of a pulpit in the Great Church in Körmöcbánya, it is possible that the two carvings found their way to the museum from there.""]"
http://lod.sztaki.hu/data/item/15446	['Egry painted this picture while he was staying in Bruges, Belgium. The man and the woman, as well as the decoration on the façade of the buildings are indicative of foreign origin, and the influence of western art, French art in special, is also present. He tries to keep the composition in one plane and paints in such a way as to suggest as little depth as possible, and arranges figures so that stay together. The green grass symbolizing nature, the greyish-ochre wall, the two figures, the effort to stylize, decorative patches, contours around forms, and the portrayal, rather grotesque and nervous than idealizing, recall the way  artists of post-impressionism and art nouveau saw the world. Some of his grotesque drawings were published in comic papers around the 1910s.']
http://lod.sztaki.hu/data/item/19504	"[""The high relief came from the parish church at Lövő, in the vicinity of Sopron.\n\nThe figures of St. John of Nepomuk and St. Venance, at one time decorating the wall of a late eighteenth century church, must earlier have formed part of a larger sculptural work, perhaps including other figures and intended for an altar. \n\nSt. John of Nepomuk is represented in an unusual manner: lost in thought, kneeling with a cross on a bridge over the river Moldavia, thus evoking his martyr's death. The water flowing between the piers is also represented in an unusually naturalistic way.\n\nIn Hungarian baroque sculpture the legend of the saint praying on a bridge has been known from the side-altar dedicated to St. John of Nepomuk in Ercsi and it was also depicted in a niche of the high altar in Perlak (Veit Königer, 1767). The archetype, to which both are related in style, is the monument by Philipp Jakob Straub in Graz. The closest analogue to the statue in Lövő, the standing figure of St. John of Nepomuk originally made for the chapel of Nove Celje Castle (now in the Ljubljana National Gallery), may be seen in the same environment. The delicately stooping figure, with regular features, thin hands and graceful carriage, is clad in minutely represented clerical robes with lightly gathered folds; the lower part, stylized with rocaille ornamentation, confirm the supposition that the statue represents the trend of Transdanubian sculpture which was determined by Styrian rococo. By removing a layer of paint added in the nineteenth century, restorers revealed a lustrous surface of gold foil combined with flesh colour.""]"
http://lod.sztaki.hu/data/item/19063	['The fragment of a lion holding column originates from the western portal (Porta speciosa) of the destroyed Cathedral of St Adalbert in Esztergom.']
http://lod.sztaki.hu/data/item/16786	"['The life of the Pozsony sculptor, Antal Marschal, is known to us in more detail than is his activity as an artist, for little of his work has survived. We know that Marschal was born at Stomfa, near Pozsony, that he attended the Viennese Academy of Fine Arts from 1778, and he later settled in Pozsony.\n\nThe bust, for which he provided an unusually long signature: ""Anton Marschal natus 1740 se ipsum fecit. A. 1781,"" represents the artist wearing a fashionable wig and the style of clothes worn by the well-to-do in the 1780s; the expression suggests considerable self-assurance.\n\nThe Stylistic relationship between his work and some of those by Franz Xaver Messerschmidt, the prominent sculptor of busts active first in Vienna, then in Pozsony can be ascribed to Marschal\'s academic training. In private collections there are two more busts of bronze-coated wood similar to the self-portrait, both marked with his initials. These, representing Vergil and Aristotle, also the head of Cicero in Betler which probably belonged to same series, demonstrate the cult of antiquity associated with the erudition and enlightenment which characterized the age of Joseph II.']"
http://lod.sztaki.hu/data/item/14769	"['Jenő Barcsay became a professor at the Budapest Academy of Fine Arts in 1945. At the age of fifty he was commissioned to draw a book of anatomy especially for artists. With a sharp pencil he traced from point to point the various parts of the skeletal structure and the muscles, and between 1951 and 1953, he produced 126 brilliant drawings. The volume, Anatomy for the Artist, was published in Hungarian in 1953.\n\nThe ""Anatomical Study"" reproduced here constituted sheet CXXIV in the book; five years later it was reproduced again on the XXVIIth page of Man and Drapery, a second volume of drawings in which Barcsay explored the complex problem of the nude and the covered body, which never ceased to interest the artists from Antiquity to our own days.']"
http://lod.sztaki.hu/data/item/15873	"['Ferenc Erkel was the most significant Hungarian composer in the 19th century,  the creator of the Hungarian opera. On his desk in the painting the music sheets of his first opera ""Mária Bátory"" and one of his masterpiece ""László Hunyadi"" are represented.']"
http://lod.sztaki.hu/data/item/19068	['The stoneslab with relief was found among the ruins of Somogyvár Abbey.']
http://lod.sztaki.hu/data/item/18674	"['""Self-Portrait with Lily"" belongs to the first works of  Lajos Vajda\'s so-called icon period. Layers of traditions and cultures are clearly visible in it, on which Vajda built his peculiarly new message and form. The picture clearly indicates the influence of the Eastern Orthodox Church but the artist applies  Eastern and Western avantgarde art  in search of artistic tools  and Hungarian folk art in a stylized form to define form and structures  of dots and lines. The devotion and innocence of the artist are symbolized by the form of the icon, eyes looking slightly upwards, and lily leaves. Rhythmical lines and subdued colours recall art nouveau, and leaves growing out of nothing remind the spectator of the atmosphere of ""Woman Sitting by the Window"" where plants give a symbolic meaning to the face. Colours of the pastel picture evolve out of shades of yellow and black. The white of  the eyes and the clothes make the somewhat faded but elegant composition dynamic. Future appears together with the colours of fading, and its definite linear system contrasts the mystic contours of nature symbolized by the plant.']"
http://lod.sztaki.hu/data/item/17129	"[""The painting shows the influence Piazzetta's painting.""]"
http://lod.sztaki.hu/data/item/17674	['Orlai Petrics executed several portraits of well-known citizens at Debrecen. Representatives of these paintings are the portrait of Antal Vilmos Rickl and its companion-piece, the portrait of his wife Johanna Kis-Orbán.']
http://lod.sztaki.hu/data/item/18165	"['Bábony, a small village in the valley of  the Kiskoppány rivulet on the west of the Danube, used to be Rudnay\'s favourite haunt. Invited by his brother in law, he went there for the first time in his life. Bábony turned out to be an inexhaustible subject matter with its small white houses, fences in need of repair, farm-yards, sweep-pole wells, roads edged with poplars and the slopes which he painted in plein-air style landscapes until the rest of his life. Landscapes reflect his changing mood: pictures do not always mean a challenge, they only serve as projections of his emotions. In ""Street at Nagybábony"" he expressed his lyric thoughts with simple tools.', 'A dunántúli kis falu, a Kiskoppány patak mentén a völgyben meghúzódó Bábony, négy évtizeden át legkedvesebb festőtanyája volt. Először 1919-ben sógora meghívására látogatott oda, s a magyar vidék iránti szeretetével, kimeríthetetlen bőséggel élete alkonyáig festette megannyi részletét, apró fehér házait, düledező kerítésű utcasorát, a szérűskerteket, az ágaskodó gémeskútakat, az útmenti karcsú nyárfákat, a lankás, dombos tájat, plein-air ihletésű, naturalisztikus stílusban. Tájképei mintegy visszhangjai hangulatváltozásainak: nála egy-egy kép nem valamely feladat megoldását jelenti, hanem érzelmi világának kivetítését. A Nagybábonyi utca c. képében egyszerű eszközökkel fogalmazta meg tiszta, lírai gondolatait.']"
http://lod.sztaki.hu/data/item/15249	['The still-life is the most characteristic genre in the painting of Czigány. He painted many variations in this genre. The picture displayed here shows the influence of Paul Cézanne both in the subject and in style.']
http://lod.sztaki.hu/data/item/17343	['László Mészáros was one of the most bellicose original talents of Hungarian sculpture between the two world wars. He was a poor artist, who first exhibited in 1928. As an active communist he emigrated in 1935 to the Soviet Union. His work was carried out in hardship and struggle far from home, yet his oeuvre is well known in Hungary.\n\nPeasant Boy is one of the outstanding pieces of the Hungarian National Gallery. He modelled this marvellous sculptural symbol of the poor peasantry in 1930. The figure represents the defrauded, humiliated peasants, who were beginning to become more class-conscious and revolutionary. The statue is free from the false or romantic approach of genre portraits, it is full of revolutionary spirit.\n\nThe simple forms of the statue are full of life. The boy is wearing peasant pantaloons, and is naked to the waist. Mészáros deliberately used this garment as it was the symbol of the peasant way of life and was often used in trashy folk representations. The seemingly quiet figure is bursting with drama and tension. It was cast from the plaster model bought from the artist in 1932.']
http://lod.sztaki.hu/data/item/16531	['Ármin Vámbéri, member of the Hungarian Academy of Sciences, was a well-known personage due to his expeditions to Central Asia. The painting represents him at the age of 29.']
http://lod.sztaki.hu/data/item/16159	"['Kassák was already convinced in the 1920s and the rest of his life that constructivism would become a comprehensive style. As an indomitable apostle of avantgarde, he considered that reduced formal esthetic colour and form architecture were highly modern. In this composition, the blue arched form entered the neoplastic order of vertical rectangles. Richness in colours did not produce  a higher intensity of ""Picture Architecture"". The picture cannot be compared with other tipograhic works of the same time.']"
http://lod.sztaki.hu/data/item/15682	['The scene is the top of the Virág-hegy (Flower Hill) at Nagybánya, the figure in the centre is Gyula Komjáthy whose portrait was later executed by Ferenczy.']
http://lod.sztaki.hu/data/item/19257	['The epitaph in the Mary Chapel of the Cathedral was brought from Rome to Pécs in the 18th century. It is probably a Flemish work from the second half of the 16th century.']
http://lod.sztaki.hu/data/item/15339	"['Derkovits\' artistic attitude meant judgement over social injustice, he wanted to depict the sufferings of proletarians. ""Both as a painter and a man of our age, I have the feeling that I am obliged to express  phenomena of our lives and society,"" he said. His life and art were inseparable from the exploited working class of his age. His pictures were almost without exception critical. The severity of  the social message was accompanied by  transparently pure colours. ""The Rich Undertaker"" is one of his pictures which refers to severe conflicts. The fat undertaker is sitting in the doorway and is smoking a pipe. Behind him, there are rows of coffins on shelves: they are the goods of his trade  and source of his wealth. According to the message of the picture, the obese and self-contended figure is the counterpart of  starving proletarians, whose death will  make such exploiters richer. The elements of the composition express this opposition and the proletariat\'s exclusion. The viewer sees the shop of the rich undertaker from outside only, the glass wall of the shop-window and the door-frame separate the closed inner world of the shop from people in the street. The undertaker is sitting in the doorway as if protecting his power. His symbolic figure points beyond the individual and carries a general social message.']"
http://lod.sztaki.hu/data/item/17131	['The most interesting part of the church interior is the High Altar on which the Assumption is placed. It was painted by Maulbertsch in 1754 and purchased later for the church at Zirc. The monumental painting is flanked by pairs of statues: Sts Benedict and Bernard, and among the columns, Sts John the Baptist and Joseph. The High Altar was carved at Pápa and set up in 1755.']
http://lod.sztaki.hu/data/item/14618	['The motif of this house (an architectural monument at Szentendre) appears also in the works of Lajos Vajda.']
http://lod.sztaki.hu/data/item/17508	"[""Munkácsy often spent the summer at his wife's estate in Colpach near Paris, the place where be painted this landscape. Partially  owing to the influence of László Paál, Munkácsy's landscape painting started to bloom during the 1880s. This painting is also closely related to Paál's intimate and lyrical landscapes. The light is sifting through the foliage, radiating intimacy: the multitude of hues and tones within the brown basic  colour make the painting exciting.""]"
http://lod.sztaki.hu/data/item/19200	['The Gothic red marble funeral monuments prevailed in Hungary even in the Renaissance periods. However, on this monument Renaissance elements can be observed in the decoration (e.g. the antiqua letters if the inscription).']
